"Datum";"-A/789171 [kW]";"Status";
28.10.2023 22:00;0;namìøená data OK;
28.10.2023 22:15;0;namìøená data OK;
28.10.2023 22:30;0;namìøená data OK;
28.10.2023 22:45;0;namìøená data OK;
28.10.2023 23:00;0;namìøená data OK;
28.10.2023 23:15;0;namìøená data OK;
28.10.2023 23:30;0;namìøená data OK;
28.10.2023 23:45;0;namìøená data OK;
29.10.2023 00:00;0;namìøená data OK;
29.10.2023 00:15;0;namìøená data OK;
29.10.2023 00:30;0;namìøená data OK;
29.10.2023 00:45;0;namìøená data OK;
29.10.2023 01:00;0;namìøená data OK;
29.10.2023 01:15;0;namìøená data OK;
29.10.2023 01:30;0;namìøená data OK;
29.10.2023 01:45;0;namìøená data OK;
29.10.2023 02:00;0;namìøená data OK;
29.10.2023 02:15;0;namìøená data OK;
29.10.2023 02:30;0;namìøená data OK;
29.10.2023 02:45;0;namìøená data OK;
29.10.2023 02:00;0;namìøená data OK;
29.10.2023 02:15;0;namìøená data OK;
29.10.2023 02:30;0;namìøená data OK;
29.10.2023 02:45;0;namìøená data OK;
29.10.2023 03:00;0;namìøená data OK;
29.10.2023 03:15;0;namìøená data OK;
29.10.2023 03:30;0;namìøená data OK;
29.10.2023 03:45;0;namìøená data OK;
29.10.2023 04:00;0;namìøená data OK;
29.10.2023 04:15;0;namìøená data OK;
29.10.2023 04:30;0;namìøená data OK;
29.10.2023 04:45;0;namìøená data OK;
29.10.2023 05:00;0;namìøená data OK;
29.10.2023 05:15;0;namìøená data OK;
29.10.2023 05:30;0;namìøená data OK;
29.10.2023 05:45;0;namìøená data OK;
29.10.2023 06:00;0;namìøená data OK;
29.10.2023 06:15;0;namìøená data OK;
29.10.2023 06:30;0;namìøená data OK;
29.10.2023 06:45;0;namìøená data OK;
29.10.2023 07:00;0;namìøená data OK;
29.10.2023 07:15;0,003;namìøená data OK;
29.10.2023 07:30;0;namìøená data OK;
29.10.2023 07:45;0,007;namìøená data OK;
29.10.2023 08:00;0,013;namìøená data OK;
29.10.2023 08:15;0,013;namìøená data OK;
29.10.2023 08:30;0,012;namìøená data OK;
29.10.2023 08:45;0,014;namìøená data OK;
29.10.2023 09:00;0,018;namìøená data OK;
29.10.2023 09:15;0,019;namìøená data OK;
29.10.2023 09:30;0,019;namìøená data OK;
29.10.2023 09:45;0,014;namìøená data OK;
29.10.2023 10:00;0,021;namìøená data OK;
29.10.2023 10:15;0,017;namìøená data OK;
29.10.2023 10:30;0,016;namìøená data OK;
29.10.2023 10:45;0,018;namìøená data OK;
29.10.2023 11:00;0,017;namìøená data OK;
29.10.2023 11:15;0,017;namìøená data OK;
29.10.2023 11:30;0,019;namìøená data OK;
29.10.2023 11:45;0,018;namìøená data OK;
29.10.2023 12:00;0,019;namìøená data OK;
29.10.2023 12:15;0,02;namìøená data OK;
29.10.2023 12:30;0,019;namìøená data OK;
29.10.2023 12:45;0,022;namìøená data OK;
29.10.2023 13:00;0,21;namìøená data OK;
29.10.2023 13:15;2,013;namìøená data OK;
29.10.2023 13:30;1,493;namìøená data OK;
29.10.2023 13:45;0,679;namìøená data OK;
29.10.2023 14:00;0,745;namìøená data OK;
29.10.2023 14:15;0,059;namìøená data OK;
29.10.2023 14:30;0,016;namìøená data OK;
29.10.2023 14:45;0,012;namìøená data OK;
29.10.2023 15:00;0,016;namìøená data OK;
29.10.2023 15:15;0,016;namìøená data OK;
29.10.2023 15:30;0,013;namìøená data OK;
29.10.2023 15:45;0,02;namìøená data OK;
29.10.2023 16:00;0,018;namìøená data OK;
29.10.2023 16:15;0,014;namìøená data OK;
29.10.2023 16:30;0,013;namìøená data OK;
29.10.2023 16:45;0,014;namìøená data OK;
29.10.2023 17:00;0,015;namìøená data OK;
29.10.2023 17:15;0,013;namìøená data OK;
29.10.2023 17:30;0,019;namìøená data OK;
29.10.2023 17:45;0,017;namìøená data OK;
29.10.2023 18:00;0,015;namìøená data OK;
29.10.2023 18:15;0,011;namìøená data OK;
29.10.2023 18:30;0,013;namìøená data OK;
29.10.2023 18:45;0,012;namìøená data OK;
29.10.2023 19:00;0,012;namìøená data OK;
29.10.2023 19:15;0,013;namìøená data OK;
29.10.2023 19:30;0,016;namìøená data OK;
29.10.2023 19:45;0,016;namìøená data OK;
29.10.2023 20:00;0,009;namìøená data OK;
29.10.2023 20:15;0;namìøená data OK;
29.10.2023 20:30;0;namìøená data OK;
29.10.2023 20:45;0;namìøená data OK;
29.10.2023 21:00;0;namìøená data OK;
29.10.2023 21:15;0;namìøená data OK;
29.10.2023 21:30;0;namìøená data OK;
29.10.2023 21:45;0;namìøená data OK;
29.10.2023 22:00;0;namìøená data OK;
29.10.2023 22:15;0;namìøená data OK;
29.10.2023 22:30;0;namìøená data OK;
29.10.2023 22:45;0;namìøená data OK;
29.10.2023 23:00;0;namìøená data OK;
29.10.2023 23:15;0;namìøená data OK;
29.10.2023 23:30;0;namìøená data OK;
29.10.2023 23:45;0;namìøená data OK;
30.10.2023 00:00;0;namìøená data OK;
30.10.2023 00:15;0;namìøená data OK;
30.10.2023 00:30;0;namìøená data OK;
30.10.2023 00:45;0;namìøená data OK;
30.10.2023 01:00;0;namìøená data OK;
30.10.2023 01:15;0;namìøená data OK;
30.10.2023 01:30;0;namìøená data OK;
30.10.2023 01:45;0;namìøená data OK;
30.10.2023 02:00;0;namìøená data OK;
30.10.2023 02:15;0;namìøená data OK;
30.10.2023 02:30;0;namìøená data OK;
30.10.2023 02:45;0;namìøená data OK;
30.10.2023 03:00;0;namìøená data OK;
30.10.2023 03:15;0;namìøená data OK;
30.10.2023 03:30;0;namìøená data OK;
30.10.2023 03:45;0;namìøená data OK;
30.10.2023 04:00;0;namìøená data OK;
30.10.2023 04:15;0;namìøená data OK;
30.10.2023 04:30;0;namìøená data OK;
30.10.2023 04:45;0;namìøená data OK;
30.10.2023 05:00;0;namìøená data OK;
30.10.2023 05:15;0;namìøená data OK;
30.10.2023 05:30;0;namìøená data OK;
30.10.2023 05:45;0;namìøená data OK;
30.10.2023 06:00;0;namìøená data OK;
30.10.2023 06:15;0;namìøená data OK;
30.10.2023 06:30;0;namìøená data OK;
30.10.2023 06:45;0;namìøená data OK;
30.10.2023 07:00;0;namìøená data OK;
30.10.2023 07:15;0,007;namìøená data OK;
30.10.2023 07:30;0,013;namìøená data OK;
30.10.2023 07:45;0,011;namìøená data OK;
30.10.2023 08:00;0,011;namìøená data OK;
30.10.2023 08:15;0,002;namìøená data OK;
30.10.2023 08:30;0;namìøená data OK;
30.10.2023 08:45;0,002;namìøená data OK;
30.10.2023 09:00;0,002;namìøená data OK;
30.10.2023 09:15;0,01;namìøená data OK;
30.10.2023 09:30;0,013;namìøená data OK;
30.10.2023 09:45;0,014;namìøená data OK;
30.10.2023 10:00;0,015;namìøená data OK;
30.10.2023 10:15;0,013;namìøená data OK;
30.10.2023 10:30;0,012;namìøená data OK;
30.10.2023 10:45;0,013;namìøená data OK;
30.10.2023 11:00;0,012;namìøená data OK;
30.10.2023 11:15;0,012;namìøená data OK;
30.10.2023 11:30;0,727;namìøená data OK;
30.10.2023 11:45;4,084;namìøená data OK;
30.10.2023 12:00;4,299;namìøená data OK;
30.10.2023 12:15;2,79;namìøená data OK;
30.10.2023 12:30;2,273;namìøená data OK;
30.10.2023 12:45;1,728;namìøená data OK;
30.10.2023 13:00;2,032;namìøená data OK;
30.10.2023 13:15;1,778;namìøená data OK;
30.10.2023 13:30;1,551;namìøená data OK;
30.10.2023 13:45;1,189;namìøená data OK;
30.10.2023 14:00;0,961;namìøená data OK;
30.10.2023 14:15;0,846;namìøená data OK;
30.10.2023 14:30;0,455;namìøená data OK;
30.10.2023 14:45;0,022;namìøená data OK;
30.10.2023 15:00;0,022;namìøená data OK;
30.10.2023 15:15;0,017;namìøená data OK;
30.10.2023 15:30;0,015;namìøená data OK;
30.10.2023 15:45;0,014;namìøená data OK;
30.10.2023 16:00;0,013;namìøená data OK;
30.10.2023 16:15;0,009;namìøená data OK;
30.10.2023 16:30;0,011;namìøená data OK;
30.10.2023 16:45;0,014;namìøená data OK;
30.10.2023 17:00;0,011;namìøená data OK;
30.10.2023 17:15;0,012;namìøená data OK;
30.10.2023 17:30;0,016;namìøená data OK;
30.10.2023 17:45;0,015;namìøená data OK;
30.10.2023 18:00;0,013;namìøená data OK;
30.10.2023 18:15;0,014;namìøená data OK;
30.10.2023 18:30;0,015;namìøená data OK;
30.10.2023 18:45;0,013;namìøená data OK;
30.10.2023 19:00;0,011;namìøená data OK;
30.10.2023 19:15;0,014;namìøená data OK;
30.10.2023 19:30;0,014;namìøená data OK;
30.10.2023 19:45;0,013;namìøená data OK;
30.10.2023 20:00;0,013;namìøená data OK;
30.10.2023 20:15;0,015;namìøená data OK;
30.10.2023 20:30;0,014;namìøená data OK;
30.10.2023 20:45;0,014;namìøená data OK;
30.10.2023 21:00;0,006;namìøená data OK;
30.10.2023 21:15;0;namìøená data OK;
30.10.2023 21:30;0;namìøená data OK;
30.10.2023 21:45;0;namìøená data OK;
30.10.2023 22:00;0;namìøená data OK;
30.10.2023 22:15;0;namìøená data OK;
30.10.2023 22:30;0;namìøená data OK;
30.10.2023 22:45;0;namìøená data OK;
30.10.2023 23:00;0;namìøená data OK;
30.10.2023 23:15;0;namìøená data OK;
30.10.2023 23:30;0;namìøená data OK;
30.10.2023 23:45;0;namìøená data OK;
31.10.2023 00:00;0;namìøená data OK;
31.10.2023 00:15;0;namìøená data OK;
31.10.2023 00:30;0;namìøená data OK;
31.10.2023 00:45;0;namìøená data OK;
31.10.2023 01:00;0;namìøená data OK;
31.10.2023 01:15;0;namìøená data OK;
31.10.2023 01:30;0;namìøená data OK;
31.10.2023 01:45;0;namìøená data OK;
31.10.2023 02:00;0;namìøená data OK;
31.10.2023 02:15;0;namìøená data OK;
31.10.2023 02:30;0;namìøená data OK;
31.10.2023 02:45;0;namìøená data OK;
31.10.2023 03:00;0;namìøená data OK;
31.10.2023 03:15;0;namìøená data OK;
31.10.2023 03:30;0;namìøená data OK;
31.10.2023 03:45;0;namìøená data OK;
31.10.2023 04:00;0;namìøená data OK;
31.10.2023 04:15;0;namìøená data OK;
31.10.2023 04:30;0;namìøená data OK;
31.10.2023 04:45;0;namìøená data OK;
31.10.2023 05:00;0;namìøená data OK;
31.10.2023 05:15;0;namìøená data OK;
31.10.2023 05:30;0;namìøená data OK;
31.10.2023 05:45;0;namìøená data OK;
31.10.2023 06:00;0;namìøená data OK;
31.10.2023 06:15;0;namìøená data OK;
31.10.2023 06:30;0;namìøená data OK;
31.10.2023 06:45;0;namìøená data OK;
31.10.2023 07:00;0;namìøená data OK;
31.10.2023 07:15;0;namìøená data OK;
31.10.2023 07:30;0;namìøená data OK;
31.10.2023 07:45;0,001;namìøená data OK;
31.10.2023 08:00;0,011;namìøená data OK;
31.10.2023 08:15;0,011;namìøená data OK;
31.10.2023 08:30;0,004;namìøená data OK;
31.10.2023 08:45;0;namìøená data OK;
31.10.2023 09:00;0;namìøená data OK;
31.10.2023 09:15;0,006;namìøená data OK;
31.10.2023 09:30;0,013;namìøená data OK;
31.10.2023 09:45;0,013;namìøená data OK;
31.10.2023 10:00;0,014;namìøená data OK;
31.10.2023 10:15;0,012;namìøená data OK;
31.10.2023 10:30;0,01;namìøená data OK;
31.10.2023 10:45;0,019;namìøená data OK;
31.10.2023 11:00;0,023;namìøená data OK;
31.10.2023 11:15;0,013;namìøená data OK;
31.10.2023 11:30;0,013;namìøená data OK;
31.10.2023 11:45;0,024;namìøená data OK;
31.10.2023 12:00;0,019;namìøená data OK;
31.10.2023 12:15;0,01;namìøená data OK;
31.10.2023 12:30;0,019;namìøená data OK;
31.10.2023 12:45;0,022;namìøená data OK;
31.10.2023 13:00;0,023;namìøená data OK;
31.10.2023 13:15;0,023;namìøená data OK;
31.10.2023 13:30;0,019;namìøená data OK;
31.10.2023 13:45;0,013;namìøená data OK;
31.10.2023 14:00;0,012;namìøená data OK;
31.10.2023 14:15;0,013;namìøená data OK;
31.10.2023 14:30;0,011;namìøená data OK;
31.10.2023 14:45;0,011;namìøená data OK;
31.10.2023 15:00;0,012;namìøená data OK;
31.10.2023 15:15;0,013;namìøená data OK;
31.10.2023 15:30;0,012;namìøená data OK;
31.10.2023 15:45;0,011;namìøená data OK;
31.10.2023 16:00;0,013;namìøená data OK;
31.10.2023 16:15;0,013;namìøená data OK;
31.10.2023 16:30;0,011;namìøená data OK;
31.10.2023 16:45;0,009;namìøená data OK;
31.10.2023 17:00;0;namìøená data OK;
31.10.2023 17:15;0;namìøená data OK;
31.10.2023 17:30;0;namìøená data OK;
31.10.2023 17:45;0;namìøená data OK;
31.10.2023 18:00;0;namìøená data OK;
31.10.2023 18:15;0;namìøená data OK;
31.10.2023 18:30;0;namìøená data OK;
31.10.2023 18:45;0;namìøená data OK;
31.10.2023 19:00;0;namìøená data OK;
31.10.2023 19:15;0;namìøená data OK;
31.10.2023 19:30;0;namìøená data OK;
31.10.2023 19:45;0;namìøená data OK;
31.10.2023 20:00;0;namìøená data OK;
31.10.2023 20:15;0;namìøená data OK;
31.10.2023 20:30;0;namìøená data OK;
31.10.2023 20:45;0;namìøená data OK;
31.10.2023 21:00;0;namìøená data OK;
31.10.2023 21:15;0;namìøená data OK;
31.10.2023 21:30;0;namìøená data OK;
31.10.2023 21:45;0;namìøená data OK;
31.10.2023 22:00;0;namìøená data OK;
31.10.2023 22:15;0;namìøená data OK;
31.10.2023 22:30;0;namìøená data OK;
31.10.2023 22:45;0;namìøená data OK;
31.10.2023 23:00;0;namìøená data OK;
31.10.2023 23:15;0;namìøená data OK;
31.10.2023 23:30;0;namìøená data OK;
31.10.2023 23:45;0;namìøená data OK;
01.11.2023 00:00;0;namìøená data OK;
01.11.2023 00:15;0;namìøená data OK;
01.11.2023 00:30;0;namìøená data OK;
01.11.2023 00:45;0;namìøená data OK;
01.11.2023 01:00;0;namìøená data OK;
01.11.2023 01:15;0;namìøená data OK;
01.11.2023 01:30;0;namìøená data OK;
01.11.2023 01:45;0;namìøená data OK;
01.11.2023 02:00;0;namìøená data OK;
01.11.2023 02:15;0;namìøená data OK;
01.11.2023 02:30;0;namìøená data OK;
01.11.2023 02:45;0;namìøená data OK;
01.11.2023 03:00;0;namìøená data OK;
01.11.2023 03:15;0;namìøená data OK;
01.11.2023 03:30;0;namìøená data OK;
01.11.2023 03:45;0;namìøená data OK;
01.11.2023 04:00;0;namìøená data OK;
01.11.2023 04:15;0;namìøená data OK;
01.11.2023 04:30;0;namìøená data OK;
01.11.2023 04:45;0;namìøená data OK;
01.11.2023 05:00;0;namìøená data OK;
01.11.2023 05:15;0;namìøená data OK;
01.11.2023 05:30;0;namìøená data OK;
01.11.2023 05:45;0;namìøená data OK;
01.11.2023 06:00;0;namìøená data OK;
01.11.2023 06:15;0;namìøená data OK;
01.11.2023 06:30;0;namìøená data OK;
01.11.2023 06:45;0;namìøená data OK;
01.11.2023 07:00;0;namìøená data OK;
01.11.2023 07:15;0;namìøená data OK;
01.11.2023 07:30;0;namìøená data OK;
01.11.2023 07:45;0;namìøená data OK;
01.11.2023 08:00;0,009;namìøená data OK;
01.11.2023 08:15;0,012;namìøená data OK;
01.11.2023 08:30;0,01;namìøená data OK;
01.11.2023 08:45;0,004;namìøená data OK;
01.11.2023 09:00;0,008;namìøená data OK;
01.11.2023 09:15;0,013;namìøená data OK;
01.11.2023 09:30;0,013;namìøená data OK;
01.11.2023 09:45;0,014;namìøená data OK;
01.11.2023 10:00;0,014;namìøená data OK;
01.11.2023 10:15;0,012;namìøená data OK;
01.11.2023 10:30;0,012;namìøená data OK;
01.11.2023 10:45;0,011;namìøená data OK;
01.11.2023 11:00;0,016;namìøená data OK;
01.11.2023 11:15;0,016;namìøená data OK;
01.11.2023 11:30;0,019;namìøená data OK;
01.11.2023 11:45;0,023;namìøená data OK;
01.11.2023 12:00;0,75;namìøená data OK;
01.11.2023 12:15;1,851;namìøená data OK;
01.11.2023 12:30;1,515;namìøená data OK;
01.11.2023 12:45;1,743;namìøená data OK;
01.11.2023 13:00;1,503;namìøená data OK;
01.11.2023 13:15;0,356;namìøená data OK;
01.11.2023 13:30;0,011;namìøená data OK;
01.11.2023 13:45;1,247;namìøená data OK;
01.11.2023 14:00;1,446;namìøená data OK;
01.11.2023 14:15;0,845;namìøená data OK;
01.11.2023 14:30;0,602;namìøená data OK;
01.11.2023 14:45;0,465;namìøená data OK;
01.11.2023 15:00;0,526;namìøená data OK;
01.11.2023 15:15;0,413;namìøená data OK;
01.11.2023 15:30;0,015;namìøená data OK;
01.11.2023 15:45;0,01;namìøená data OK;
01.11.2023 16:00;0,012;namìøená data OK;
01.11.2023 16:15;0,012;namìøená data OK;
01.11.2023 16:30;0,014;namìøená data OK;
01.11.2023 16:45;0,012;namìøená data OK;
01.11.2023 17:00;0,011;namìøená data OK;
01.11.2023 17:15;0,011;namìøená data OK;
01.11.2023 17:30;0,012;namìøená data OK;
01.11.2023 17:45;0,009;namìøená data OK;
01.11.2023 18:00;0,009;namìøená data OK;
01.11.2023 18:15;0,013;namìøená data OK;
01.11.2023 18:30;0,014;namìøená data OK;
01.11.2023 18:45;0,015;namìøená data OK;
01.11.2023 19:00;0,012;namìøená data OK;
01.11.2023 19:15;0,012;namìøená data OK;
01.11.2023 19:30;0,012;namìøená data OK;
01.11.2023 19:45;0,012;namìøená data OK;
01.11.2023 20:00;0,012;namìøená data OK;
01.11.2023 20:15;0,012;namìøená data OK;
01.11.2023 20:30;0,012;namìøená data OK;
01.11.2023 20:45;0,012;namìøená data OK;
01.11.2023 21:00;0,011;namìøená data OK;
01.11.2023 21:15;0,01;namìøená data OK;
01.11.2023 21:30;0,013;namìøená data OK;
01.11.2023 21:45;0,013;namìøená data OK;
01.11.2023 22:00;0;namìøená data OK;
01.11.2023 22:15;0;namìøená data OK;
01.11.2023 22:30;0;namìøená data OK;
01.11.2023 22:45;0;namìøená data OK;
01.11.2023 23:00;0;namìøená data OK;
01.11.2023 23:15;0;namìøená data OK;
01.11.2023 23:30;0;namìøená data OK;
01.11.2023 23:45;0;namìøená data OK;
02.11.2023 00:00;0;namìøená data OK;
02.11.2023 00:15;0;namìøená data OK;
02.11.2023 00:30;0;namìøená data OK;
02.11.2023 00:45;0;namìøená data OK;
02.11.2023 01:00;0;namìøená data OK;
02.11.2023 01:15;0;namìøená data OK;
02.11.2023 01:30;0;namìøená data OK;
02.11.2023 01:45;0;namìøená data OK;
02.11.2023 02:00;0;namìøená data OK;
02.11.2023 02:15;0;namìøená data OK;
02.11.2023 02:30;0;namìøená data OK;
02.11.2023 02:45;0;namìøená data OK;
02.11.2023 03:00;0;namìøená data OK;
02.11.2023 03:15;0;namìøená data OK;
02.11.2023 03:30;0;namìøená data OK;
02.11.2023 03:45;0;namìøená data OK;
02.11.2023 04:00;0;namìøená data OK;
02.11.2023 04:15;0;namìøená data OK;
02.11.2023 04:30;0;namìøená data OK;
02.11.2023 04:45;0;namìøená data OK;
02.11.2023 05:00;0;namìøená data OK;
02.11.2023 05:15;0;namìøená data OK;
02.11.2023 05:30;0;namìøená data OK;
02.11.2023 05:45;0;namìøená data OK;
02.11.2023 06:00;0;namìøená data OK;
02.11.2023 06:15;0;namìøená data OK;
02.11.2023 06:30;0;namìøená data OK;
02.11.2023 06:45;0;namìøená data OK;
02.11.2023 07:00;0;namìøená data OK;
02.11.2023 07:15;0,003;namìøená data OK;
02.11.2023 07:30;0;namìøená data OK;
02.11.2023 07:45;0;namìøená data OK;
02.11.2023 08:00;0,01;namìøená data OK;
02.11.2023 08:15;0,013;namìøená data OK;
02.11.2023 08:30;0,013;namìøená data OK;
02.11.2023 08:45;0,012;namìøená data OK;
02.11.2023 09:00;0,012;namìøená data OK;
02.11.2023 09:15;0,014;namìøená data OK;
02.11.2023 09:30;0,016;namìøená data OK;
02.11.2023 09:45;0,014;namìøená data OK;
02.11.2023 10:00;0,017;namìøená data OK;
02.11.2023 10:15;0,015;namìøená data OK;
02.11.2023 10:30;0,015;namìøená data OK;
02.11.2023 10:45;0,012;namìøená data OK;
02.11.2023 11:00;0,015;namìøená data OK;
02.11.2023 11:15;0,013;namìøená data OK;
02.11.2023 11:30;0,015;namìøená data OK;
02.11.2023 11:45;1,439;namìøená data OK;
02.11.2023 12:00;2,473;namìøená data OK;
02.11.2023 12:15;2,59;namìøená data OK;
02.11.2023 12:30;0,011;namìøená data OK;
02.11.2023 12:45;0,142;namìøená data OK;
02.11.2023 13:00;1,089;namìøená data OK;
02.11.2023 13:15;0,992;namìøená data OK;
02.11.2023 13:30;0,977;namìøená data OK;
02.11.2023 13:45;0,914;namìøená data OK;
02.11.2023 14:00;1,067;namìøená data OK;
02.11.2023 14:15;0,241;namìøená data OK;
02.11.2023 14:30;0,011;namìøená data OK;
02.11.2023 14:45;0,013;namìøená data OK;
02.11.2023 15:00;0,011;namìøená data OK;
02.11.2023 15:15;0,012;namìøená data OK;
02.11.2023 15:30;0,014;namìøená data OK;
02.11.2023 15:45;0,012;namìøená data OK;
02.11.2023 16:00;0,01;namìøená data OK;
02.11.2023 16:15;0,011;namìøená data OK;
02.11.2023 16:30;0,011;namìøená data OK;
02.11.2023 16:45;0,013;namìøená data OK;
02.11.2023 17:00;0,011;namìøená data OK;
02.11.2023 17:15;0,012;namìøená data OK;
02.11.2023 17:30;0,014;namìøená data OK;
02.11.2023 17:45;0,018;namìøená data OK;
02.11.2023 18:00;0,015;namìøená data OK;
02.11.2023 18:15;0,016;namìøená data OK;
02.11.2023 18:30;0,017;namìøená data OK;
02.11.2023 18:45;0,021;namìøená data OK;
02.11.2023 19:00;0,017;namìøená data OK;
02.11.2023 19:15;0,018;namìøená data OK;
02.11.2023 19:30;0,014;namìøená data OK;
02.11.2023 19:45;0,014;namìøená data OK;
02.11.2023 20:00;0,013;namìøená data OK;
02.11.2023 20:15;0,01;namìøená data OK;
02.11.2023 20:30;0,012;namìøená data OK;
02.11.2023 20:45;0,014;namìøená data OK;
02.11.2023 21:00;0,014;namìøená data OK;
02.11.2023 21:15;0,01;namìøená data OK;
02.11.2023 21:30;0;namìøená data OK;
02.11.2023 21:45;0;namìøená data OK;
02.11.2023 22:00;0;namìøená data OK;
02.11.2023 22:15;0;namìøená data OK;
02.11.2023 22:30;0;namìøená data OK;
02.11.2023 22:45;0;namìøená data OK;
02.11.2023 23:00;0;namìøená data OK;
02.11.2023 23:15;0;namìøená data OK;
02.11.2023 23:30;0;namìøená data OK;
02.11.2023 23:45;0;namìøená data OK;
03.11.2023 00:00;0;namìøená data OK;
03.11.2023 00:15;0;namìøená data OK;
03.11.2023 00:30;0;namìøená data OK;
03.11.2023 00:45;0;namìøená data OK;
03.11.2023 01:00;0;namìøená data OK;
03.11.2023 01:15;0;namìøená data OK;
03.11.2023 01:30;0;namìøená data OK;
03.11.2023 01:45;0;namìøená data OK;
03.11.2023 02:00;0;namìøená data OK;
03.11.2023 02:15;0;namìøená data OK;
03.11.2023 02:30;0;namìøená data OK;
03.11.2023 02:45;0;namìøená data OK;
03.11.2023 03:00;0;namìøená data OK;
03.11.2023 03:15;0;namìøená data OK;
03.11.2023 03:30;0;namìøená data OK;
03.11.2023 03:45;0;namìøená data OK;
03.11.2023 04:00;0;namìøená data OK;
03.11.2023 04:15;0;namìøená data OK;
03.11.2023 04:30;0;namìøená data OK;
03.11.2023 04:45;0;namìøená data OK;
03.11.2023 05:00;0;namìøená data OK;
03.11.2023 05:15;0;namìøená data OK;
03.11.2023 05:30;0;namìøená data OK;
03.11.2023 05:45;0;namìøená data OK;
03.11.2023 06:00;0;namìøená data OK;
03.11.2023 06:15;0;namìøená data OK;
03.11.2023 06:30;0;namìøená data OK;
03.11.2023 06:45;0;namìøená data OK;
03.11.2023 07:00;0;namìøená data OK;
03.11.2023 07:15;0;namìøená data OK;
03.11.2023 07:30;0;namìøená data OK;
03.11.2023 07:45;0;namìøená data OK;
03.11.2023 08:00;0;namìøená data OK;
03.11.2023 08:15;0;namìøená data OK;
03.11.2023 08:30;0;namìøená data OK;
03.11.2023 08:45;0;namìøená data OK;
03.11.2023 09:00;0;namìøená data OK;
03.11.2023 09:15;0;namìøená data OK;
03.11.2023 09:30;0,003;namìøená data OK;
03.11.2023 09:45;0,011;namìøená data OK;
03.11.2023 10:00;0,009;namìøená data OK;
03.11.2023 10:15;0,004;namìøená data OK;
03.11.2023 10:30;0;namìøená data OK;
03.11.2023 10:45;0;namìøená data OK;
03.11.2023 11:00;0;namìøená data OK;
03.11.2023 11:15;0,001;namìøená data OK;
03.11.2023 11:30;0,012;namìøená data OK;
03.11.2023 11:45;0,012;namìøená data OK;
03.11.2023 12:00;0,013;namìøená data OK;
03.11.2023 12:15;0,005;namìøená data OK;
03.11.2023 12:30;0;namìøená data OK;
03.11.2023 12:45;0;namìøená data OK;
03.11.2023 13:00;0;namìøená data OK;
03.11.2023 13:15;0,001;namìøená data OK;
03.11.2023 13:30;0,007;namìøená data OK;
03.11.2023 13:45;0,009;namìøená data OK;
03.11.2023 14:00;0,006;namìøená data OK;
03.11.2023 14:15;0;namìøená data OK;
03.11.2023 14:30;0;namìøená data OK;
03.11.2023 14:45;0;namìøená data OK;
03.11.2023 15:00;0;namìøená data OK;
03.11.2023 15:15;0;namìøená data OK;
03.11.2023 15:30;0;namìøená data OK;
03.11.2023 15:45;0;namìøená data OK;
03.11.2023 16:00;0;namìøená data OK;
03.11.2023 16:15;0;namìøená data OK;
03.11.2023 16:30;0;namìøená data OK;
03.11.2023 16:45;0;namìøená data OK;
03.11.2023 17:00;0;namìøená data OK;
03.11.2023 17:15;0;namìøená data OK;
03.11.2023 17:30;0;namìøená data OK;
03.11.2023 17:45;0;namìøená data OK;
03.11.2023 18:00;0;namìøená data OK;
03.11.2023 18:15;0;namìøená data OK;
03.11.2023 18:30;0;namìøená data OK;
03.11.2023 18:45;0;namìøená data OK;
03.11.2023 19:00;0;namìøená data OK;
03.11.2023 19:15;0;namìøená data OK;
03.11.2023 19:30;0;namìøená data OK;
03.11.2023 19:45;0;namìøená data OK;
03.11.2023 20:00;0;namìøená data OK;
03.11.2023 20:15;0;namìøená data OK;
03.11.2023 20:30;0;namìøená data OK;
03.11.2023 20:45;0;namìøená data OK;
03.11.2023 21:00;0;namìøená data OK;
03.11.2023 21:15;0;namìøená data OK;
03.11.2023 21:30;0;namìøená data OK;
03.11.2023 21:45;0;namìøená data OK;
03.11.2023 22:00;0;namìøená data OK;
03.11.2023 22:15;0;namìøená data OK;
03.11.2023 22:30;0;namìøená data OK;
03.11.2023 22:45;0;namìøená data OK;
03.11.2023 23:00;0;namìøená data OK;
03.11.2023 23:15;0;namìøená data OK;
03.11.2023 23:30;0;namìøená data OK;
03.11.2023 23:45;0;namìøená data OK;
04.11.2023 00:00;0;namìøená data OK;
04.11.2023 00:15;0;namìøená data OK;
04.11.2023 00:30;0;namìøená data OK;
04.11.2023 00:45;0;namìøená data OK;
04.11.2023 01:00;0;namìøená data OK;
04.11.2023 01:15;0;namìøená data OK;
04.11.2023 01:30;0;namìøená data OK;
04.11.2023 01:45;0;namìøená data OK;
04.11.2023 02:00;0;namìøená data OK;
04.11.2023 02:15;0;namìøená data OK;
04.11.2023 02:30;0;namìøená data OK;
04.11.2023 02:45;0;namìøená data OK;
04.11.2023 03:00;0;namìøená data OK;
04.11.2023 03:15;0;namìøená data OK;
04.11.2023 03:30;0;namìøená data OK;
04.11.2023 03:45;0;namìøená data OK;
04.11.2023 04:00;0;namìøená data OK;
04.11.2023 04:15;0;namìøená data OK;
04.11.2023 04:30;0;namìøená data OK;
04.11.2023 04:45;0;namìøená data OK;
04.11.2023 05:00;0;namìøená data OK;
04.11.2023 05:15;0;namìøená data OK;
04.11.2023 05:30;0;namìøená data OK;
